Date_Time,Station_ID,pH,DO,Temperature,Turbidity,Conductivity,Nitrate,NDWI,NDVI,SWIR,NIR,LST,TSS_est,Chlorophyll
1/1/2025,Station_5,7.171759837,8.069027833,22.29984281,12.10328803,320.5084962,1.720334492,0.255448892,0.686395433,0.236413091,0.573814796,22.81310887,14.70964538,7.031993109
1/1/2025,Station_1,7.144218787,7.724438941,25.09601831,17.1245775,278.8737172,1.686072055,0.344439456,0.5163606,0.210568374,0.528110534,25.38665658,19.37207204,9.716257571
1/1/2025,Station_1,7.311971077,8.007348809,26.79394715,13.02034832,280.3630885,1.058948083,0.488612534,0.394857784,0.236597175,0.529027926,25.9386996,14.56621972,9.664572965
1/1/2025,Station_1,7.001597698,8.253454619,23.6741736,11.90547055,279.3963322,3.363889019,0.441442925,0.471944138,0.169572037,0.528682247,23.39133298,13.33144607,6.227375613
1/1/2025,Station_5,7.098141853,8.396599336,25.10123697,5.42373763,299.3923439,0.33836934,0.24184058,0.47095083,0.193868649,0.348966425,24.34164097,4.453826129,5.946799516
1/1/2025,Station_4,7.261091957,8.378570535,22.89653025,13.73958405,343.6904447,2.171641452,0.386178999,0.272479943,0.216838876,0.53822215,22.48075763,16.38643493,9.43682363
1/1/2025,Station_1,7.528276179,8.60703673,25.58420356,7.684023748,290.5521028,3.562191207,0.396856147,0.588450547,0.11974876,0.378635489,25.38113035,5.823021025,7.792069802
1/1/2025,Station_5,6.909316078,7.442955504,24.65068998,14.2094776,304.0964004,2.857470135,0.404602013,0.282838042,0.295762966,0.591970241,24.96544787,16.82629463,7.453096853
1/1/2025,Station_4,7.423434113,8.161379623,27.59975708,15.22247768,283.9954341,2.474655966,0.214359054,0.477200966,0.180613409,0.554853025,27.74226677,12.71547167,9.31219486
1/1/2025,Station_2,7.304349287,7.851362241,23.68250485,10.22764226,321.9465244,0.74090758,0.470156172,0.329428514,0.208498904,0.529785908,23.3408976,12.5449294,8.693299407
1/1/2025,Station_1,7.330825297,8.039588825,25.4642732,7.969062129,285.3920233,2.691025034,0.29109407,0.43237468,0.18667454,0.587896889,25.29602893,6.564213166,3.243442971
1/1/2025,Station_4,7.260564083,8.177689425,24.4561981,15.77949961,316.6469816,1.079782621,0.256239296,0.227221436,0.173970055,0.400442597,23.76375754,18.65793244,2.831922431
1/1/2025,Station_1,7.287838057,8.343158446,25.19196693,12.58309062,341.350361,1.248786315,0.279001282,0.500321255,0.228508071,0.50681333,25.87124648,12.7625323,8.157767051
1/1/2025,Station_4,7.068229162,8.436533772,26.21193658,9.406669978,327.2778238,1.797918764,0.383775293,0.246706488,0.289915872,0.419896545,25.94083631,9.95591741,3.23963602
1/1/2025,Station_5,7.003284201,7.940522083,26.65061961,12.81549067,282.8853463,0.337784203,0.436494539,0.312047725,0.150278522,0.589163487,26.4180132,14.282404,7.037090452
1/1/2025,Station_1,7.231737603,7.544103074,23.77816704,19.21109515,240.2815732,2.691769005,0.487002765,0.291431575,0.286272883,0.550412458,23.11230532,21.24852111,8.41995852
1/1/2025,Station_2,7.051713224,8.044048546,23.06773113,12.06684528,297.6459437,0.541985412,0.223927226,0.368838148,0.120534104,0.500888864,23.98584744,9.32005394,4.7751897
1/1/2025,Station_1,7.38178761,7.585298697,24.92501141,2.196808905,304.1965164,-1.849457709,0.436586081,0.693382469,0.278973114,0.536181234,25.79386666,4.825754204,7.538405291
1/1/2025,Station_2,6.825852396,8.078484462,24.43744437,13.65313695,294.5156885,2.546205846,0.380108578,0.3474321,0.253835019,0.583461788,24.90167549,15.34131639,3.874968432
1/1/2025,Station_2,6.830167449,8.22071711,23.84835909,7.919938859,294.0056238,1.933533148,0.354616153,0.35635178,0.257190509,0.558302648,23.813856,6.798558399,9.075866202
1/1/2025,Station_2,7.471320162,7.417721767,26.34770086,12.1525353,301.1010913,0.622286925,0.38725512,0.219254469,0.184755536,0.534502069,26.78299269,10.99228508,9.957296591
1/1/2025,Station_5,7.296903389,8.424696227,24.66198367,12.08954605,332.3636689,1.500975617,0.243855192,0.20138765,0.127052692,0.465595825,24.37945541,9.443622538,4.997464657
1/1/2025,Station_4,7.04273056,7.928573468,26.88525767,20.12598882,327.770769,2.053756771,0.404500897,0.33672029,0.162948835,0.551819433,25.98172229,17.60644701,4.926155376
1/1/2025,Station_1,7.035578428,7.720529829,26.60973311,4.615492486,314.9083338,1.509780544,0.394346082,0.397504586,0.21460187,0.488661295,25.74476546,3.040791602,6.225804426
1/1/2025,Station_3,7.19055316,8.475541708,23.94856502,10.6366126,309.7774881,2.388003114,0.359981769,0.581025113,0.142727518,0.514581788,24.65287071,11.47361612,7.367361423
1/1/2025,Station_3,6.937384062,7.551163664,25.47029363,20.95361138,288.9790893,0.867183409,0.274358018,0.52142859,0.20166188,0.345531389,24.94370344,22.75690483,4.183040654
1/1/2025,Station_2,7.335844558,7.783581444,23.20642526,16.38012765,299.7905443,0.696507308,0.49824463,0.474041454,0.194156117,0.420547571,24.18661043,17.78028891,8.87796405
1/1/2025,Station_3,7.053077743,8.353680629,26.24632123,15.4430036,317.3750874,3.593417359,0.212642503,0.341737382,0.266408203,0.387343374,26.86800983,13.87930685,9.496841772
1/1/2025,Station_2,7.115951192,8.214728704,24.42602725,7.037072107,323.687457,2.288522422,0.348732917,0.518015054,0.113727211,0.337402864,24.69987921,9.262258244,4.358677713
1/1/2025,Station_3,7.533522151,8.082559198,26.08272201,13.15087004,306.39929,1.609681388,0.415496654,0.289613227,0.169564555,0.557811426,26.41416832,15.47734063,4.438960711
1/1/2025,Station_5,7.308728341,8.629271532,24.58721192,15.21065137,298.3184745,2.129135841,0.368365557,0.48834082,0.208281476,0.508636987,25.32175089,14.97444176,6.350476198
1/1/2025,Station_2,6.573413719,8.084299154,25.54424109,16.70038303,284.350359,2.90956134,0.209174345,0.58669623,0.20742056,0.574119123,26.46736785,15.21193033,4.161780311
1/1/2025,Station_1,7.121681564,7.692429962,24.02806437,10.05658834,285.2478321,-0.577287601,0.435215132,0.259716091,0.156780204,0.318164146,24.15572933,7.439396225,9.06584212
1/1/2025,Station_1,7.261480612,7.600085306,26.53926353,1.727605742,323.5035752,-0.306418443,0.298122586,0.409389622,0.265164265,0.320463169,26.09793881,1.430439636,9.231608017
1/1/2025,Station_3,7.422118686,8.281895579,24.67225173,8.904309409,331.8536053,2.227193748,0.332641587,0.483885627,0.152645345,0.422366752,25.02452901,10.17481333,9.192687158
1/1/2025,Station_1,7.456013159,7.762335825,26.03504149,9.052180828,301.676201,1.293411242,0.472813984,0.601476129,0.246420412,0.43854339,25.18815454,10.10710635,5.596153196
1/1/2025,Station_2,6.95316295,8.563238633,24.92091496,18.47298228,327.8866253,1.803039812,0.216923142,0.441789806,0.221327053,0.381147691,24.93688993,18.32228752,6.676644687
1/1/2025,Station_4,7.294348493,8.265179378,24.82706448,19.50888632,351.1240829,3.471499011,0.337958013,0.38498904,0.104308258,0.548650971,23.94023829,17.05370553,5.108748803
1/1/2025,Station_5,7.416823046,7.606414703,24.60558006,6.178955339,304.1977099,1.955921466,0.325506388,0.222905791,0.226703257,0.41565992,24.11370841,7.099277312,2.611218293
1/1/2025,Station_5,7.020246378,8.078711351,23.79085005,6.545200577,304.8804698,2.357350669,0.279792459,0.33133094,0.151868482,0.436561566,24.58212482,6.749748616,6.8750291
1/1/2025,Station_3,7.003656162,8.212994987,24.18628177,18.35254331,286.4728605,0.466100734,0.463308404,0.538025964,0.24176612,0.382303408,24.15045058,18.14200808,7.118644087
1/1/2025,Station_1,7.571796229,8.368742819,25.27003985,14.94438438,303.5800967,2.216082439,0.249808421,0.488633763,0.194108256,0.390297046,26.11822932,14.77620466,3.208812245
1/1/2025,Station_1,7.43933214,7.606436888,26.94298117,10.47031156,316.4108041,1.482244604,0.390016538,0.540062955,0.138002424,0.392809755,26.28116681,7.918764636,6.07069
1/1/2025,Station_1,7.371522613,8.075901369,25.80293899,15.27480664,282.086498,1.734495268,0.207614426,0.337336379,0.225956718,0.417214506,26.26144467,13.48194321,6.115869922
1/1/2025,Station_2,7.293508673,8.295221554,25.06218157,14.24405867,273.1674114,1.133784324,0.253776014,0.636625628,0.129209418,0.463411838,24.41373632,12.23513149,7.456252547
1/1/2025,Station_4,7.192323337,7.945562384,26.22295672,14.73098477,292.4510301,3.091274351,0.311840821,0.44650471,0.237348075,0.480764123,26.12087501,17.48049201,9.973701524
1/1/2025,Station_1,7.596500873,8.745485268,23.16355911,15.97344812,274.5621205,2.145950173,0.271817452,0.688042678,0.219783112,0.467664604,23.23850636,17.65220478,7.129700107
1/1/2025,Station_4,7.211163202,8.20594818,25.15324619,7.296765214,261.9234094,3.603963017,0.237430216,0.519246002,0.274954664,0.452758011,26.07130064,8.927847402,6.672757575
1/1/2025,Station_1,6.882658496,7.653758669,23.88654014,25.1728145,362.4940115,2.471162019,0.33471318,0.532751214,0.223824976,0.57344727,23.4176859,27.89884586,7.60150929
1/1/2025,Station_3,7.071458493,8.320761726,24.38851574,3.63783629,299.8321002,0.401936715,0.395044343,0.264595744,0.101403436,0.462057065,24.13524893,4.028271604,9.242084139
1/1/2025,Station_4,6.861973623,7.799928932,24.65465419,7.014171076,290.8060438,0.743295258,0.483162845,0.27928489,0.22855736,0.460940218,24.1360126,7.271924319,4.936298902
1/1/2025,Station_5,6.822450392,7.714605192,24.21843892,8.088469471,286.0138103,4.112081347,0.332764919,0.602120581,0.25004927,0.592583443,24.2708416,7.091708073,3.296263969
1/1/2025,Station_4,7.313982958,7.853433202,26.08294546,13.8261641,303.4730972,1.087933495,0.468262037,0.516763813,0.157751671,0.457377473,26.9366229,15.7007934,2.78203085
1/1/2025,Station_2,7.077578407,7.50067619,25.03788233,13.45548468,272.0948356,1.932567729,0.20559212,0.522887686,0.14607203,0.536717242,24.65135441,14.76056748,3.612972359
1/1/2025,Station_2,7.311570217,8.725118365,25.04025354,11.94940291,321.5858021,2.203803719,0.370522754,0.429344964,0.111316433,0.469850225,25.67324836,14.80297974,2.792372032
1/1/2025,Station_3,7.45561685,7.947401052,26.42319751,8.253961942,295.7594202,0.174923677,0.20590087,0.483024346,0.246834823,0.382710563,25.83533662,10.21052348,9.87563976
1/1/2025,Station_3,7.734605176,7.566679807,22.8662544,9.012884403,300.6623524,3.313119188,0.215522029,0.40312892,0.166129053,0.555995328,22.54468133,6.27252606,4.736642219
1/1/2025,Station_1,7.038265456,7.730653525,23.54417174,7.473733901,340.6870637,0.271732791,0.389191646,0.373329622,0.263757944,0.558207349,23.89942855,8.681696909,2.652838116
1/1/2025,Station_1,7.49291649,8.05771368,25.23062505,6.68357345,297.771598,2.315485563,0.495543506,0.33766349,0.212485575,0.528858603,24.73184457,4.185698739,2.255487844
1/1/2025,Station_4,6.989591292,7.965268351,25.21004476,16.89603771,286.240999,1.626069105,0.308989459,0.293961647,0.190073001,0.346892912,25.69895778,15.5607978,4.085718899
1/1/2025,Station_2,7.019291722,8.06660542,26.04436325,9.766058512,296.5502276,5.961412663,0.282742859,0.220613568,0.158851444,0.384676865,26.23934862,9.998960345,7.430234329
1/1/2025,Station_1,7.504102785,8.112502767,23.45688467,12.0514624,342.6865906,1.170874471,0.273757078,0.244886744,0.194706159,0.312199159,23.91733206,14.81180598,9.806874682
1/1/2025,Station_5,7.238120167,7.780805273,25.97185906,4.731980422,271.7771358,4.08438252,0.468322612,0.239336677,0.251154478,0.516615631,25.27930103,6.789876998,8.590408134
1/1/2025,Station_1,7.252674538,7.984268406,24.29192629,15.07090021,291.7930137,2.756383469,0.27859069,0.241900962,0.281492812,0.533569215,24.00088385,12.62756815,3.873375939
1/1/2025,Station_1,7.611607322,7.770278189,27.19400412,0.867686344,305.525515,2.502842865,0.307634796,0.684280226,0.152299767,0.402390345,28.14829317,0.618354251,4.826348471
1/1/2025,Station_2,7.026980536,8.418644662,23.90779375,2.898350016,349.43373,3.032538122,0.250862805,0.452812267,0.19320924,0.343883719,24.8015768,3.552560125,2.567198035
1/1/2025,Station_4,7.167109349,8.691950255,25.28743453,11.23970475,296.0768782,1.847796928,0.282436916,0.325892115,0.250970422,0.574146199,25.9749475,12.87287281,9.024624071
1/1/2025,Station_2,7.192435003,7.284497885,27.27748608,19.77459444,306.2677897,2.964326696,0.372057941,0.602439893,0.115047399,0.319526917,28.24912753,16.90542423,9.910256494
1/1/2025,Station_1,7.587498181,8.137344189,24.56102108,14.45518114,324.6576006,2.718468246,0.298657262,0.6652653,0.161232067,0.564737914,25.28319602,17.36503916,6.967887414
1/1/2025,Station_4,7.55892314,8.143665424,26.2126773,5.038692392,332.3832537,2.154615055,0.28036988,0.323705855,0.240821796,0.31004015,26.54992427,5.431357227,2.254251063
1/1/2025,Station_3,6.807368235,7.425561542,23.89611419,7.128943449,314.194305,0.490651345,0.452624196,0.532687524,0.127025322,0.554964473,23.38966704,5.742045277,2.856205766
1/1/2025,Station_3,7.400472973,8.483105901,23.20755787,10.61553612,321.4920313,0.965887656,0.446169167,0.483309349,0.252894606,0.467030704,22.2595364,10.01391035,5.148698831
1/1/2025,Station_4,6.932844253,8.313680063,22.14525205,9.17577939,309.89782,1.191986085,0.30721123,0.696350691,0.103513738,0.434104018,22.67865257,11.10794899,4.45817671
1/1/2025,Station_5,7.563773938,7.939657977,24.7951366,10.61688895,303.4047166,2.05232322,0.289630142,0.414213782,0.188213457,0.367512044,24.16486136,9.896579371,6.455786606
1/1/2025,Station_5,7.132465502,8.153762458,24.25871151,16.81704978,337.0594091,2.073989458,0.223661278,0.424438481,0.27384493,0.567119789,24.52612983,18.79698946,7.615947346
1/1/2025,Station_1,7.116172508,8.2138323,24.88357742,16.87009705,258.1970145,2.921954699,0.294696446,0.280871463,0.10032525,0.336832204,25.21515446,17.19761511,8.924772968
1/1/2025,Station_4,7.066952764,8.159092835,23.29876703,5.295961553,303.781977,3.199161218,0.417161059,0.525149614,0.140673062,0.561284241,23.70593214,3.497973141,8.401496146
1/1/2025,Station_1,7.33403968,8.107247789,24.76163985,5.057034715,320.7466567,2.382807463,0.264205958,0.543217832,0.294285038,0.431494661,25.74897424,6.062498929,4.225461619
1/1/2025,Station_3,7.280963895,7.80099664,24.39888588,14.45932022,318.5472233,1.485371274,0.380045007,0.49654249,0.169872349,0.314143271,23.90030418,17.0957193,4.983345411
1/1/2025,Station_3,6.849411927,7.646884578,24.90999708,14.82367695,273.9043496,4.455802192,0.290301159,0.66766479,0.128935845,0.568676337,24.42477813,17.5925366,8.032006784
1/1/2025,Station_5,7.430098341,8.093209642,25.19099646,7.978305633,278.0210196,0.418494359,0.234275618,0.24265383,0.233400873,0.374800432,25.34132262,9.805141963,5.297812883
1/1/2025,Station_4,6.839793558,8.282151589,24.8807135,10.60358438,320.0093862,3.361634191,0.478904529,0.518610812,0.252836246,0.339129962,25.6052388,7.849962292,2.613219732
1/1/2025,Station_4,7.352636238,8.274744434,25.95635124,18.63774925,316.256626,2.61300106,0.490145996,0.635167186,0.245374153,0.496728919,26.83836742,17.13705541,2.975200614
1/1/2025,Station_3,7.360464147,7.537704408,23.95029194,10.30575552,322.5276047,2.596468221,0.366805615,0.582746449,0.111058952,0.403849486,23.54868648,11.187693,2.953699681
1/1/2025,Station_2,7.021562641,8.626950181,24.13128677,13.23066054,264.4366372,2.021379695,0.482358093,0.494411574,0.158775762,0.474876142,24.85902173,15.77943648,3.438257658
1/1/2025,Station_5,7.162323625,8.214317389,24.90660965,11.47861363,317.0629679,2.669653068,0.329225431,0.409318665,0.273035859,0.517719805,24.09387406,14.22637136,6.714432522
1/1/2025,Station_4,7.68868879,8.117619874,25.90020344,16.07837564,279.7890193,1.815455287,0.244503948,0.261007724,0.244344107,0.53014637,25.34614944,18.34880263,7.954119532
1/1/2025,Station_3,7.405856807,8.393191116,25.53710505,12.95390553,316.8057302,1.293154048,0.413634267,0.494932792,0.264698251,0.450793393,24.9652792,15.92541551,3.886744633
1/1/2025,Station_2,7.367136065,7.968758668,25.55871153,14.09848578,277.3466473,3.444780349,0.423881733,0.564832529,0.13652514,0.506874897,25.42861551,16.84113776,8.234248997
1/1/2025,Station_1,7.146905019,7.986938004,24.20215014,17.13093063,264.4344332,4.05439468,0.415102499,0.605789959,0.116221885,0.428159151,24.98778987,14.55908377,2.245202419
1/1/2025,Station_1,7.158299273,8.083021621,24.56855578,9.121261814,306.2659724,1.386697335,0.36902243,0.447533652,0.223909902,0.578513453,25.4436146,7.585341376,5.193194534
1/1/2025,Station_3,7.28685581,7.954591206,25.41062277,8.903881406,302.5835909,0.389247351,0.414876783,0.482899323,0.222449347,0.4635195,25.08490213,6.494625672,9.050386032
1/1/2025,Station_1,7.32019365,8.824858722,25.07916573,14.30423006,345.3253425,4.687226579,0.205266435,0.465064051,0.255810761,0.524996033,24.85946785,16.4497131,8.377549844
1/1/2025,Station_4,6.898400037,7.85314159,25.39531062,9.224744811,278.8139971,2.006837248,0.202172691,0.501188738,0.120880693,0.439480983,25.67097434,10.8935396,2.51012857
1/1/2025,Station_1,7.743035112,8.61234622,26.01259477,14.03444614,292.0303604,2.865413997,0.326681908,0.586574814,0.125257477,0.369852346,25.34550257,14.78622891,2.878565922
1/1/2025,Station_2,7.06422498,8.44827,23.45554463,6.918715672,337.3925393,3.26598642,0.431938776,0.267495078,0.157624103,0.588644683,23.14965236,7.609110826,7.730139914
1/1/2025,Station_4,7.12477654,7.681592398,25.66589564,10.64494497,307.8460535,2.658361276,0.386855482,0.304921498,0.20496754,0.418422265,26.26946791,11.17217746,4.359304511
1/1/2025,Station_1,7.302016364,8.896787372,25.40278887,6.585223839,268.5932555,1.064556387,0.410274017,0.290532248,0.21414452,0.501076888,25.01480754,4.88674502,3.198421582
1/1/2025,Station_3,6.890954149,7.760809515,23.47110819,20.45758475,303.0766032,0.669594006,0.243795015,0.412071611,0.24037125,0.548412735,22.6474179,22.35064803,3.065249636
1/1/2025,Station_3,7.328635263,7.7798528,26.5046179,16.56570957,355.5404356,1.250570498,0.297511246,0.664297565,0.146816037,0.483411123,26.66337235,15.05185828,5.127568455
1/1/2025,Station_5,7.307762847,8.280961831,23.57562138,14.69492669,277.8224197,2.447427167,0.437254734,0.341601959,0.114189876,0.433045468,23.42940444,13.07969525,6.039916175
1/1/2025,Station_2,6.96874709,8.495937293,23.79401945,11.01313942,346.3373972,2.498843781,0.419639476,0.253123245,0.217382776,0.497062488,23.26626293,8.204164301,4.796339365
1/1/2025,Station_1,7.477571687,7.855687062,24.85730967,6.586730216,304.8298926,3.379165984,0.368547183,0.54986709,0.293638732,0.324029958,25.2350777,7.9203616,4.558978856
1/1/2025,Station_1,6.931646995,8.158601245,26.90337415,11.1912352,307.0835134,3.048279546,0.260805279,0.266497717,0.17281291,0.413617779,27.68381095,9.562250817,4.568367346
1/1/2025,Station_3,7.144365375,8.377438821,22.83923261,8.744423289,351.6060831,4.849055161,0.430757691,0.627260312,0.110931919,0.579418204,23.36405942,5.879517261,4.616222488
1/1/2025,Station_4,7.225439256,7.987357679,24.28542508,14.97112802,314.8907703,3.683812142,0.379021666,0.387429875,0.18414364,0.399947238,24.24668809,15.01073296,4.469970803
1/1/2025,Station_5,7.066664975,8.050329333,24.87862969,12.44572273,330.3539545,3.309948639,0.397429349,0.367787405,0.191022355,0.378958094,25.53183144,10.36796806,5.878137164
1/1/2025,Station_4,7.019800645,8.081608392,25.25927652,10.28939047,322.7708154,1.924309097,0.347553502,0.412107878,0.215942653,0.341667293,24.87429263,8.96886823,8.451201504
1/1/2025,Station_3,7.410617369,8.022045556,22.32105041,9.001587615,310.8348127,0.536135116,0.398339459,0.535318661,0.20931787,0.375844201,23.13852813,6.555877242,5.557826479
1/1/2025,Station_1,7.427264406,8.262537387,26.42846353,4.0733573,298.5901302,3.000888889,0.439745787,0.541778683,0.241603812,0.396789305,27.26798952,1.655752233,4.29831748
1/1/2025,Station_2,7.417127194,8.149535391,24.9808638,9.825208362,288.7792179,0.314368344,0.40551773,0.497239189,0.135857804,0.35236406,24.48219747,12.0517705,8.179826369
1/1/2025,Station_2,6.818975816,8.136949467,25.16682934,16.48204841,310.242386,2.134522515,0.358313722,0.230011936,0.254723544,0.557656548,25.39463095,18.02540641,7.424183453
1/1/2025,Station_5,6.955801598,7.994124018,25.90835335,13.23944792,295.964632,1.720871485,0.475476437,0.614768399,0.203694186,0.483145198,26.77852403,13.48040011,3.899296027
1/1/2025,Station_1,7.195228126,8.419185158,26.21615663,14.19802515,258.9131173,1.92226583,0.215451393,0.256815667,0.290725824,0.304614341,25.68803684,12.64049291,2.392972243
1/1/2025,Station_3,6.981933505,7.595715813,25.87605232,16.41860407,361.2853876,2.812895663,0.285727771,0.668579954,0.237841817,0.479149404,25.70553021,18.29325432,9.269546529
1/1/2025,Station_5,7.386054771,7.542973366,25.10442102,13.80879155,260.3538211,-0.185639058,0.488556462,0.4329283,0.199536158,0.562386186,25.32054925,13.82070121,3.638822827
1/1/2025,Station_5,7.500063153,7.649169542,24.80679343,8.909754303,250.3517211,3.85646528,0.250853304,0.390772844,0.148187528,0.369297291,25.74874954,6.076706993,5.725790032
1/1/2025,Station_5,7.206608656,7.779400293,25.18786778,11.51077184,301.8731794,4.102672869,0.229798509,0.590616428,0.211841636,0.456487581,24.68757577,10.32742439,7.08201077
1/1/2025,Station_4,7.45224178,8.20065405,24.27689117,21.8386792,275.1212555,0.177203043,0.450310925,0.457942947,0.184613392,0.507437027,23.95275647,19.08487293,6.424468962
1/1/2025,Station_4,7.285919192,8.108393848,24.34498421,10.01897349,280.2687359,1.746970495,0.295796889,0.250812138,0.236916647,0.349383632,24.98179818,7.096474039,2.40195418
1/1/2025,Station_2,6.71489647,7.809192353,25.07454807,16.95730298,297.2419803,3.036545265,0.357376434,0.247517425,0.10150063,0.587617205,25.73757538,15.08632098,4.396824356
1/1/2025,Station_2,7.186262139,8.729397691,26.30540961,22.05844178,295.0102992,5.031753077,0.24340112,0.248374298,0.165020043,0.377113847,26.46785511,24.62754488,6.670828211
1/1/2025,Station_3,7.159286637,7.610421298,26.23483212,16.90512756,270.8092304,1.665925537,0.244221596,0.482127711,0.274369454,0.336259925,26.48065355,15.77519979,9.553286351
1/1/2025,Station_3,6.932844926,7.871384929,25.21622596,11.2783433,265.1549294,4.208041356,0.250537176,0.21469459,0.143959355,0.493240961,25.44280223,8.354857252,6.920048027
1/1/2025,Station_5,7.031394697,8.551070475,26.41720952,2.620199145,353.6725018,1.30271871,0.292631944,0.238730621,0.29264278,0.565533419,26.41182285,5.263533641,6.419490651
1/1/2025,Station_1,7.305275534,8.563004634,24.20315464,11.07108227,293.3091735,1.980519409,0.223224056,0.20947253,0.249625113,0.303035009,24.31747397,13.23310637,9.60747571
1/1/2025,Station_2,7.160719385,8.187861487,26.85522119,15.52599915,308.9949605,1.098189854,0.33181167,0.272106931,0.138424365,0.4464397,26.45986605,18.08808317,4.220345362
1/1/2025,Station_4,7.577467128,8.20829552,24.87436932,18.82061546,284.7866574,1.75578894,0.3417436,0.26428585,0.168748452,0.383583324,25.61220117,19.64227009,2.736707025
1/1/2025,Station_1,6.901985101,8.278940159,23.93990345,7.373336408,279.7966396,1.867841481,0.413466741,0.505194862,0.115805334,0.4595931,23.8962091,7.234155855,5.020671699
1/1/2025,Station_1,7.239161206,7.682683571,25.00674088,11.8893249,295.7093474,0.104351471,0.374931175,0.679562485,0.217988008,0.474343475,25.29405546,12.39556791,2.87159063
1/1/2025,Station_3,7.48422174,8.491922755,25.16424074,8.906526108,255.064525,5.321595442,0.285681412,0.405951559,0.196944255,0.352600376,25.94061939,6.927793362,3.870800687
1/1/2025,Station_4,7.054863663,8.218777914,23.38365757,13.15193855,286.1117399,1.671194021,0.308497527,0.201691427,0.17040297,0.595349803,24.07306381,12.21779077,7.975320869
1/1/2025,Station_1,7.585801898,7.924974033,21.35282716,3.875813709,309.1271542,1.701875723,0.499605881,0.361832887,0.299999857,0.373084089,22.32337803,3.827369945,5.128364783
1/1/2025,Station_5,7.008579193,7.535684055,26.27809594,16.73365908,308.9078355,1.86679925,0.482244896,0.400803453,0.268530328,0.523320328,26.42755769,18.86435735,2.339598269
1/1/2025,Station_5,7.437278844,8.306425983,25.45856112,16.20708481,285.6190498,-0.627034857,0.209645294,0.511884393,0.183084835,0.41710941,25.7818629,18.35479655,2.875494019
1/1/2025,Station_5,7.439925541,8.137026554,24.75398892,17.77911386,309.3687147,2.758330423,0.482581634,0.696004842,0.130614828,0.453348999,25.21715358,16.89929037,8.90819635
1/1/2025,Station_5,7.148089368,7.739329964,23.85311606,8.860340172,294.8503244,0.9855273,0.393221488,0.277869285,0.26654724,0.396480031,24.25649467,5.959424173,2.717812653
1/1/2025,Station_2,7.096334037,7.393216655,25.83958263,9.879405432,294.6523819,2.200930018,0.318542735,0.235733026,0.128565444,0.315312105,26.20251414,11.66055083,3.968830119
